,Against,Date,Match No,PlayerID,PlayerName,Scored,Team,x,y
0,leicester,11/08/2017,0,1151,Alexandre La,Scored,arsenal,67.52,174.316
1,leicester,11/08/2017,0,90,Oxlade-Chamb,Missed,arsenal,102.464,109.52
2,leicester,11/08/2017,0,90,Oxlade-Chamb,Missed,arsenal,111.872,135.238
3,leicester,11/08/2017,0,2103,Granit Xhaka,Missed,arsenal,161.152,158.618
4,leicester,11/08/2017,0,88,Welbeck,Missed,arsenal,58.112,147.93
5,leicester,11/08/2017,0,2196,Kolasinac,Missed,arsenal,59.904,115.866
6,leicester,11/08/2017,0,9245,Elneny,Missed,arsenal,133.824,144.59
7,leicester,11/08/2017,0,88,Welbeck,Missed,arsenal,75.136,200.368
8,leicester,11/08/2017,0,2103,Granit Xhaka,Missed,arsenal,138.752,151.604
9,leicester,11/08/2017,0,88,Welbeck,Scored,arsenal,49.6,181.33
10,leicester,11/08/2017,0,1151,Alexandre La,Missed,arsenal,80.512,170.308
11,leicester,11/08/2017,0,123,í_zil,Missed,arsenal,127.104,198.364
12,leicester,11/08/2017,0,90,Oxlade-Chamb,Missed,arsenal,114.56,197.362
13,leicester,11/08/2017,0,3832,Bellerí_n,Missed,arsenal,47.36,230.094
14,leicester,11/08/2017,0,2103,Granit Xhaka,Missed,arsenal,116.352,185.338
15,leicester,11/08/2017,0,377,Ramsey,Missed,arsenal,50.496,179.994
16,leicester,11/08/2017,0,123,í_zil,Missed,arsenal,37.056,121.21
17,leicester,11/08/2017,0,90,Oxlade-Chamb,Missed,arsenal,145.472,230.762
18,leicester,11/08/2017,0,90,Oxlade-Chamb,Missed,arsenal,87.68,272.846
19,leicester,11/08/2017,0,123,í_zil,Missed,arsenal,85.44,168.972
20,leicester,11/08/2017,0,90,Oxlade-Chamb,Missed,arsenal,117.248,245.458
21,leicester,11/08/2017,0,115,Giroud,Scored,arsenal,49.6,172.98
22,leicester,11/08/2017,0,377,Ramsey,Scored,arsenal,42.88,226.086
23,leicester,11/08/2017,0,1151,Alexandre La,Missed,arsenal,47.36,142.92
24,leicester,11/08/2017,0,377,Ramsey,Missed,arsenal,47.808,138.244
25,leicester,11/08/2017,0,2103,Granit Xhaka,Missed,arsenal,139.648,175.986
26,leicester,11/08/2017,0,377,Ramsey,Missed,arsenal,130.688,209.386
27,arsenal,11/08/2017,0,2354,Okazaki,Scored,leicester,26.752,171.644
28,arsenal,11/08/2017,0,11509,Mahrez,Missed,leicester,81.856,171.978
29,arsenal,11/08/2017,0,10705,Vardy,Scored,leicester,30.784,179.326
30,arsenal,11/08/2017,0,2354,Okazaki,Missed,leicester,58.112,179.66
31,arsenal,11/08/2017,0,11509,Mahrez,Missed,leicester,106.496,168.638
32,arsenal,11/08/2017,0,10705,Vardy,Scored,leicester,36.608,167.636
33,man-city,12/08/2017,1,10212,Lewis Dunk,Missed,brighton,57.664,163.962
34,man-city,12/08/2017,1,10212,Lewis Dunk,Missed,brighton,67.52,192.352
35,man-city,12/08/2017,1,8105,Davy Prí_pper,Missed,brighton,115.456,211.39
36,man-city,12/08/2017,1,8105,Davy Prí_pper,Missed,brighton,116.8,162.626
37,man-city,12/08/2017,1,10212,Lewis Dunk,Missed,brighton,68.416,175.652
38,man-city,12/08/2017,1,471,Shane Duffy,Missed,brighton,84.992,180.662
39,brighton,12/08/2017,1,18137,de Jesus,Missed,man-city,58.56,236.774
40,brighton,12/08/2017,1,9356,Danilo,Missed,man-city,111.872,250.802
41,brighton,12/08/2017,1,4958,Luiz Rosa,Missed,man-city,67.072,166.968
42,brighton,12/08/2017,1,2431,De Bruyne,Missed,man-city,124.416,226.42
43,brighton,12/08/2017,1,18137,de Jesus,Missed,man-city,32.128,188.01
44,brighton,12/08/2017,1,2431,De Bruyne,Missed,man-city,124.864,255.478
45,brighton,12/08/2017,1,18137,de Jesus,Missed,man-city,32.576,201.37
46,brighton,12/08/2017,1,18137,de Jesus,Missed,man-city,116.352,242.786
47,brighton,12/08/2017,1,9350,Otamendi,Missed,man-city,123.52,238.778
48,brighton,12/08/2017,1,4958,Luiz Rosa,Missed,man-city,125.312,169.64
49,brighton,12/08/2017,1,564,Agí_ero,Missed,man-city,70.208,209.386
50,brighton,12/08/2017,1,2431,De Bruyne,Missed,man-city,123.968,135.572
51,brighton,12/08/2017,1,564,Agí_ero,Scored,man-city,55.424,137.242
52,brighton,12/08/2017,1,2431,De Bruyne,Missed,man-city,112.32,126.22
53,brighton,12/08/2017,1,10212,Lewis Dunk,Scored,man-city,48.704,178.658
54,burnley,12/08/2017,2,2359,Rí_diger,Missed,chelsea,124.416,261.156
55,burnley,12/08/2017,2,3635,Marcos Alons,Missed,chelsea,101.568,116.534
56,burnley,12/08/2017,2,448,Luiz Moreira,Missed,chelsea,125.76,154.61
57,burnley,12/08/2017,2,14999,N'Golo Kantí©,Missed,chelsea,111.872,141.918
58,burnley,12/08/2017,2,14999,N'Golo Kantí©,Missed,chelsea,117.696,140.582
59,burnley,12/08/2017,2,3635,Marcos Alons,Missed,chelsea,128.896,129.56
60,burnley,12/08/2017,2,2359,Rí_diger,Missed,chelsea,151.296,164.63
61,burnley,12/08/2017,2,9093,Batshuayi,Missed,chelsea,94.848,170.642
62,burnley,12/08/2017,2,1847,Morata,Missed,chelsea,132.032,119.54
63,burnley,12/08/2017,2,3635,Marcos Alons,Missed,chelsea,129.792,227.422
64,burnley,12/08/2017,2,448,Luiz Moreira,Missed,chelsea,59.008,199.366
65,burnley,12/08/2017,2,3635,Marcos Alons,Missed,chelsea,76.032,171.978
66,burnley,12/08/2017,2,1847,Morata,Scored,chelsea,41.088,196.36
67,burnley,12/08/2017,2,14999,N'Golo Kantí©,Missed,chelsea,78.272,241.45
68,burnley,12/08/2017,2,14999,N'Golo Kantí©,Missed,chelsea,120.384,203.374
69,burnley,12/08/2017,2,1847,Morata,Missed,chelsea,109.632,205.378
70,burnley,12/08/2017,2,448,Luiz Moreira,Scored,chelsea,49.6,173.982
71,burnley,12/08/2017,2,7145,Borges Da Si,Missed,chelsea,49.152,252.806
72,burnley,12/08/2017,2,3635,Marcos Alons,Missed,chelsea,38.4,118.538
73,chelsea,12/08/2017,2,10264,Ben Mee,Missed,burnley,46.912,250.468
74,chelsea,12/08/2017,2,10300,Sam Vokes,Scored,burnley,72.896,172.312
75,chelsea,12/08/2017,2,271,Stephen Ward,Scored,burnley,68.864,270.174
76,chelsea,12/08/2017,2,10300,Sam Vokes,Scored,burnley,48.704,202.372
77,chelsea,12/08/2017,2,587,Robbie Brady,Missed,burnley,84.992,265.832
78,chelsea,12/08/2017,2,10300,Sam Vokes,Missed,burnley,53.632,207.048
79,chelsea,12/08/2017,2,587,Robbie Brady,Missed,burnley,30.784,234.102
80,chelsea,12/08/2017,2,10264,Ben Mee,Missed,burnley,50.048,145.592
81,chelsea,12/08/2017,2,587,Robbie Brady,Missed,burnley,96.192,184.002
82,chelsea,12/08/2017,2,587,Robbie Brady,Missed,burnley,96.192,184.002
83,hudd-town,12/08/2017,3,4920,Loftus-Cheek,Missed,cpalace,86.784,118.538
84,hudd-town,12/08/2017,3,4942,Zaha,Missed,cpalace,67.52,231.764
85,hudd-town,12/08/2017,3,4942,Zaha,Missed,cpalace,82.304,120.208
86,hudd-town,12/08/2017,3,3738,Christian Be,Missed,cpalace,52.736,196.36
87,hudd-town,12/08/2017,3,732,Puncheon,Missed,cpalace,118.144,123.548
88,hudd-town,12/08/2017,3,3738,Christian Be,Missed,cpalace,52.288,189.012
89,hudd-town,12/08/2017,3,4942,Zaha,Missed,cpalace,47.808,116.2
90,hudd-town,12/08/2017,3,4949,van Aanholt,Missed,cpalace,85.44,120.542
91,hudd-town,12/08/2017,3,4949,van Aanholt,Missed,cpalace,157.12,199.366
92,hudd-town,12/08/2017,3,3613,Dann,Missed,cpalace,53.184,163.962
93,hudd-town,12/08/2017,3,3738,Christian Be,Missed,cpalace,50.048,193.02
94,hudd-town,12/08/2017,3,900,Tomkins,Missed,cpalace,67.52,192.352
95,hudd-town,12/08/2017,3,732,Puncheon,Missed,cpalace,147.712,209.052
96,hudd-town,12/08/2017,3,4949,van Aanholt,Missed,cpalace,113.216,262.492
97,cpalace,12/08/2017,3,10072,Tom Ince,Missed,hudd-town,72.448,199.366
98,cpalace,12/08/2017,3,12372,Billing,Missed,hudd-town,132.928,230.762
99,cpalace,12/08/2017,3,20368,Kasey Palmer,Missed,hudd-town,116.352,202.372
100,cpalace,12/08/2017,3,5187,Joel Ward,Scored,hudd-town,22.272,176.988
101,cpalace,12/08/2017,3,8206,Mounie,Scored,hudd-town,47.36,189.012
102,cpalace,12/08/2017,3,7969,Zanka,Missed,hudd-town,46.464,174.65
103,cpalace,12/08/2017,3,2074,Chris Lí_we,Missed,hudd-town,157.568,262.826
104,cpalace,12/08/2017,3,8206,Mounie,Missed,hudd-town,28.544,125.218
105,cpalace,12/08/2017,3,8206,Mounie,Scored,hudd-town,75.584,160.622
106,stoke,12/08/2017,4,15595,Sandro Ramí_r,Missed,everton,109.184,160.622
107,stoke,12/08/2017,4,1098,Idrissa Guey,Missed,everton,118.592,247.796
108,stoke,12/08/2017,4,1098,Idrissa Guey,Missed,everton,98.432,224.416
109,stoke,12/08/2017,4,73,Wayne Rooney,Scored,everton,59.456,177.656
110,stoke,12/08/2017,4,22275,Calvert-Lewi,Missed,everton,69.76,232.766
111,stoke,12/08/2017,4,7666,Klaassen,Missed,everton,88.576,115.532
112,stoke,12/08/2017,4,22275,Calvert-Lewi,Missed,everton,63.04,199.366
113,stoke,12/08/2017,4,22275,Calvert-Lewi,Missed,everton,63.936,128.224
114,stoke,12/08/2017,4,15595,Sandro Ramí_r,Missed,everton,92.608,116.2
115,everton,12/08/2017,4,540,Joe Allen,Missed,stoke,123.072,157.95
116,everton,12/08/2017,4,540,Joe Allen,Missed,stoke,114.112,155.946
117,everton,12/08/2017,4,2921,Krkic Perez,Missed,stoke,77.824,268.504
118,everton,12/08/2017,4,2277,Mame Biram D,Missed,stoke,95.744,100.168
119,everton,12/08/2017,4,886,Berahino,Missed,stoke,82.304,266.5
120,everton,12/08/2017,4,572,Darren Fletc,Missed,stoke,120.832,219.74
121,everton,12/08/2017,4,2277,Mame Biram D,Missed,stoke,70.208,174.984
122,everton,12/08/2017,4,773,Crouch,Missed,stoke,78.72,142.92
123,everton,12/08/2017,4,2172,Shaqiri,Missed,stoke,134.272,206.046
124,swansea,12/08/2017,5,7763,Dusan Tadic,Missed,s-hampton,37.504,164.63
125,swansea,12/08/2017,5,2441,Gabbiadini,Missed,s-hampton,40.192,218.404
126,swansea,12/08/2017,5,437,Bertrand,Missed,s-hampton,129.792,142.586
127,swansea,12/08/2017,5,2441,Gabbiadini,Missed,s-hampton,51.392,157.95
128,swansea,12/08/2017,5,739,Ward-Prowse,Missed,s-hampton,65.28,170.976
129,swansea,12/08/2017,5,739,Ward-Prowse,Missed,s-hampton,122.624,174.65
130,swansea,12/08/2017,5,5496,Nathan Redmo,Missed,s-hampton,117.696,135.238
131,swansea,12/08/2017,5,5496,Nathan Redmo,Missed,s-hampton,72.448,111.524
132,swansea,12/08/2017,5,739,Ward-Prowse,Missed,s-hampton,50.048,189.346
133,swansea,12/08/2017,5,16192,Cí©dric Soare,Missed,s-hampton,83.2,263.828
134,swansea,12/08/2017,5,739,Ward-Prowse,Missed,s-hampton,84.992,166.968
135,swansea,12/08/2017,5,3732,Yoshida,Missed,s-hampton,59.904,197.362
136,swansea,12/08/2017,5,753,Steven Davis,Missed,s-hampton,123.072,178.658
137,swansea,12/08/2017,5,5496,Nathan Redmo,Missed,s-hampton,109.184,101.504
138,swansea,12/08/2017,5,7763,Dusan Tadic,Missed,s-hampton,102.912,187.342
139,swansea,12/08/2017,5,2441,Gabbiadini,Missed,s-hampton,54.08,234.77
140,swansea,12/08/2017,5,2441,Gabbiadini,Missed,s-hampton,93.952,228.424
141,swansea,12/08/2017,5,5496,Nathan Redmo,Missed,s-hampton,63.04,157.95
142,swansea,12/08/2017,5,2441,Gabbiadini,Missed,s-hampton,71.552,112.526
143,swansea,12/08/2017,5,753,Steven Davis,Missed,s-hampton,102.464,187.008
144,swansea,12/08/2017,5,3732,Yoshida,Missed,s-hampton,44.224,156.948
145,swansea,12/08/2017,5,7763,Dusan Tadic,Missed,s-hampton,137.856,192.352
146,swansea,12/08/2017,5,3732,Yoshida,Missed,s-hampton,35.712,213.728
147,swansea,12/08/2017,5,7763,Dusan Tadic,Missed,s-hampton,93.056,183
148,swansea,12/08/2017,5,738,Jack Stephen,Missed,s-hampton,59.456,219.072
149,swansea,12/08/2017,5,10903,Charlie Aust,Missed,s-hampton,67.072,226.754
150,swansea,12/08/2017,5,3732,Yoshida,Missed,s-hampton,124.864,223.414
151,swansea,12/08/2017,5,16192,Cí©dric Soare,Missed,s-hampton,126.208,239.446
152,swansea,12/08/2017,5,17351,Boufal,Missed,s-hampton,98.88,102.172
153,s-hampton,12/08/2017,5,20451,Tammy Abraha,Missed,swansea,50.944,169.64
154,s-hampton,12/08/2017,5,20451,Tammy Abraha,Missed,swansea,115.008,160.622
155,s-hampton,12/08/2017,5,4188,Fer,Missed,swansea,65.728,125.552
156,s-hampton,12/08/2017,5,20451,Tammy Abraha,Missed,swansea,68.864,159.954
157,liverpool,12/08/2017,6,2911,Okaka,Scored,watford,29.888,193.02
158,liverpool,12/08/2017,6,3049,Roberto Pere,Missed,watford,65.728,131.23
159,liverpool,12/08/2017,6,1370,Abdoulaye Do,Scored,watford,33.024,176.654
160,liverpool,12/08/2017,6,446,Chalobah,Missed,watford,221.632,121.544
161,liverpool,12/08/2017,6,160,Holebas,Missed,watford,122.624,100.836
162,liverpool,12/08/2017,6,2809,Miguel Brito,Scored,watford,20.928,193.02
163,liverpool,12/08/2017,6,2809,Miguel Brito,Missed,watford,97.088,149.6
164,liverpool,12/08/2017,6,20573,Richarlison,Missed,watford,61.248,191.016
165,liverpool,12/08/2017,6,20573,Richarlison,Missed,watford,25.408,211.056
166,watford,12/08/2017,6,3272,Sadio Maní©,Scored,liverpool,57.216,241.784
167,watford,12/08/2017,6,9258,Mohamed Sala,Missed,liverpool,51.392,129.226
168,watford,12/08/2017,6,3272,Sadio Maní©,Missed,liverpool,59.904,192.352
169,watford,12/08/2017,6,9258,Mohamed Sala,Missed,liverpool,81.408,128.558
170,watford,12/08/2017,6,2021,Roberto Firm,Scored,liverpool,67.52,183
171,watford,12/08/2017,6,9258,Mohamed Sala,Scored,liverpool,25.856,178.992
172,watford,12/08/2017,6,2021,Roberto Firm,Missed,liverpool,64.384,227.756
173,watford,12/08/2017,6,4094,Alberto More,Missed,liverpool,92.608,245.124
174,watford,12/08/2017,6,2178,Joel Matip,Missed,liverpool,36.16,206.38
175,watford,12/08/2017,6,1156,Lovren,Missed,liverpool,49.152,165.632
176,watford,12/08/2017,6,9258,Mohamed Sala,Missed,liverpool,84.544,108.518
177,watford,12/08/2017,6,9258,Mohamed Sala,Missed,liverpool,54.528,122.212
178,watford,12/08/2017,6,7968,Georginio Wi,Missed,liverpool,74.24,197.362
179,watford,12/08/2017,6,7968,Georginio Wi,Missed,liverpool,83.2,194.022
180,b-mouth,12/08/2017,7,750,Jay Rodrigue,Missed,wba,106.496,74.784
181,b-mouth,12/08/2017,7,750,Jay Rodrigue,Missed,wba,29.888,147.93
182,b-mouth,12/08/2017,7,10899,Matt Phillip,Missed,wba,65.728,255.478
183,b-mouth,12/08/2017,7,750,Jay Rodrigue,Missed,wba,70.656,276.854
184,b-mouth,12/08/2017,7,750,Jay Rodrigue,Missed,wba,38.4,174.65
185,b-mouth,12/08/2017,7,750,Jay Rodrigue,Missed,wba,77.376,110.522
186,b-mouth,12/08/2017,7,10899,Matt Phillip,Missed,wba,136.064,254.476
187,b-mouth,12/08/2017,7,275,McClean,Missed,wba,65.28,93.822
188,b-mouth,12/08/2017,7,2610,Hegazi,Scored,wba,36.16,159.62
189,b-mouth,12/08/2017,7,2610,Hegazi,Missed,wba,96.192,199.032
190,b-mouth,12/08/2017,7,896,Yacob,Missed,wba,31.232,209.386
191,b-mouth,12/08/2017,7,2610,Hegazi,Missed,wba,83.648,195.024
192,b-mouth,12/08/2017,7,896,Yacob,Missed,wba,33.024,150.936
193,b-mouth,12/08/2017,7,275,McClean,Missed,wba,151.296,149.6
194,b-mouth,12/08/2017,7,697,Robson-Kanu,Missed,wba,53.632,166.3
195,b-mouth,12/08/2017,7,7342,Rondí_n,Missed,wba,107.84,120.208
196,wba,12/08/2017,7,10166,Charlie Dani,Missed,b-mouth,83.648,268.504
197,wba,12/08/2017,7,642,Surman,Missed,b-mouth,134.72,172.98
198,wba,12/08/2017,7,10164,Harry Arter,Missed,b-mouth,144.576,126.22
199,wba,12/08/2017,7,582,Joshua King,Missed,b-mouth,61.248,190.348
200,wba,12/08/2017,7,10174,Ryan Fraser,Missed,b-mouth,74.24,213.06
201,wba,12/08/2017,7,582,Joshua King,Missed,b-mouth,74.688,192.352
202,wba,12/08/2017,7,4299,Ibe,Missed,b-mouth,129.792,126.22
203,wba,12/08/2017,7,4029,Akí©,Missed,b-mouth,58.56,177.99
204,wba,12/08/2017,7,10174,Ryan Fraser,Missed,b-mouth,110.976,176.988
205,west-ham,13/08/2017,8,5563,Mkhitaryan,Missed,man-utd,119.936,170.976
206,west-ham,13/08/2017,8,5563,Mkhitaryan,Missed,man-utd,79.168,248.798
207,west-ham,13/08/2017,8,313,Mata,Missed,man-utd,49.6,128.224
208,west-ham,13/08/2017,8,7674,Blind,Missed,man-utd,104.704,124.55
209,west-ham,13/08/2017,8,897,Romelu Lukak,Missed,man-utd,49.152,172.312
210,west-ham,13/08/2017,8,19728,Rashford,Missed,man-utd,62.592,119.206
211,west-ham,13/08/2017,8,7674,Blind,Missed,man-utd,133.376,130.562
212,west-ham,13/08/2017,8,897,Romelu Lukak,Scored,man-utd,61.248,157.616
213,west-ham,13/08/2017,8,9284,Nemanja Mati,Missed,man-utd,118.592,158.618
214,west-ham,13/08/2017,8,581,Antonio Vale,Missed,man-utd,118.592,249.466
215,west-ham,13/08/2017,8,19728,Rashford,Missed,man-utd,56.32,122.88
216,west-ham,13/08/2017,8,897,Romelu Lukak,Scored,man-utd,49.6,188.01
217,west-ham,13/08/2017,8,5563,Mkhitaryan,Missed,man-utd,98.432,173.982
218,west-ham,13/08/2017,8,19728,Rashford,Missed,man-utd,84.992,133.568
219,west-ham,13/08/2017,8,2710,Paul Pogba,Missed,man-utd,85.888,241.784
220,west-ham,13/08/2017,8,897,Romelu Lukak,Missed,man-utd,53.632,211.39
221,west-ham,13/08/2017,8,19728,Rashford,Missed,man-utd,87.68,109.186
222,west-ham,13/08/2017,8,897,Romelu Lukak,Missed,man-utd,137.856,138.244
223,west-ham,13/08/2017,8,7674,Blind,Missed,man-utd,56.32,129.56
224,west-ham,13/08/2017,8,2710,Paul Pogba,Scored,man-utd,133.376,160.622
225,west-ham,13/08/2017,8,3926,Anthony Mart,Scored,man-utd,63.04,156.614
226,west-ham,13/08/2017,8,2710,Paul Pogba,Missed,man-utd,68.864,133.568
227,man-utd,13/08/2017,8,583,Herníçndez Ba,Missed,west-ham,66.176,229.76
228,man-utd,13/08/2017,8,898,Mark Noble,Missed,west-ham,106.944,244.79
229,man-utd,13/08/2017,8,19300,Edimilson Fe,Missed,west-ham,113.664,136.24
230,man-utd,13/08/2017,8,19300,Edimilson Fe,Missed,west-ham,84.992,164.964
231,man-utd,13/08/2017,8,2408,Arnautovic,Missed,west-ham,80.96,189.012
232,man-utd,13/08/2017,8,15035,Diafra Sakho,Missed,west-ham,52.288,176.988
233,man-utd,13/08/2017,8,2408,Arnautovic,Missed,west-ham,57.664,107.516
234,man-utd,13/08/2017,8,10560,Aaron Cressw,Missed,west-ham,55.424,259.152
235,man-utd,13/08/2017,8,583,Herníçndez Ba,Missed,west-ham,118.144,159.62
236,spurs,13/08/2017,9,5493,Dwight Gayle,Missed,newcastle,58.112,125.218
237,spurs,13/08/2017,9,5493,Dwight Gayle,Missed,newcastle,40.64,126.554
238,spurs,13/08/2017,9,8331,Atsu,Missed,newcastle,82.752,131.23
239,spurs,13/08/2017,9,8331,Atsu,Missed,newcastle,33.024,146.928
240,spurs,13/08/2017,9,3728,#NAME?,Missed,newcastle,67.072,214.396
241,spurs,13/08/2017,9,411,Ciaran Clark,Missed,newcastle,68.864,167.636
242,newcastle,13/08/2017,9,493,Mousa Dembí©l,Missed,spurs,103.36,178.992
243,newcastle,13/08/2017,9,61,Eriksen,Missed,spurs,123.072,208.718
244,newcastle,13/08/2017,9,1434,Moussa Sisso,Missed,spurs,51.84,146.928
245,newcastle,13/08/2017,9,856,Harry Kane,Missed,spurs,41.088,180.662
246,newcastle,13/08/2017,9,61,Eriksen,Missed,spurs,86.784,260.822
247,newcastle,13/08/2017,9,856,Harry Kane,Missed,spurs,69.312,224.416
248,newcastle,13/08/2017,9,61,Eriksen,Missed,spurs,116.8,246.46
249,newcastle,13/08/2017,9,61,Eriksen,Missed,spurs,150.848,184.67
250,newcastle,13/08/2017,9,18185,Alli,Missed,spurs,136.512,145.592
251,newcastle,13/08/2017,9,856,Harry Kane,Missed,spurs,125.76,189.68
252,newcastle,13/08/2017,9,856,Harry Kane,Missed,spurs,59.008,183.334
253,newcastle,13/08/2017,9,61,Eriksen,Missed,spurs,127.104,131.23
254,newcastle,13/08/2017,9,18185,Alli,Scored,spurs,31.232,198.364
255,newcastle,13/08/2017,9,61,Eriksen,Missed,spurs,44.224,247.462
256,newcastle,13/08/2017,9,856,Harry Kane,Missed,spurs,73.344,235.438
257,newcastle,13/08/2017,9,831,Ben Davies,Scored,spurs,54.976,195.024
258,newcastle,13/08/2017,9,15553,Dier,Missed,spurs,134.72,176.988
259,newcastle,13/08/2017,9,856,Harry Kane,Missed,spurs,70.208,143.922